Source course,Dest course,Count
CCE20003.1,PCO10012.2,2
CCE20003.1,GEK10041.1,4
CCE20003.1,GEK10098.2,2
MEC10001.1,GCS10002.4,8
MEC10001.1,GEK10059.2,12
ISE10022.1,GEK20033.1,2
ISE10022.1,GEK20059.2,2
ISE10022.1,GCS10010.4,6
GEK20059.1,GEK10096.3,2
PCO10013.5,GEK10042.1,2
GEK20059.2,GCS10002.4,2
PCO10013.3,GEK20033.1,2
PCO10013.3,GEK10033.1,2
PCO10013.3,GEK10022.2,6
PCO10013.3,GEK20044.1,1
PCO10013.2,GEK20028.2,1
PCO10013.1,GEK10041.1,2
PCO10013.1,GCS10037.1,2
PCO10013.1,GEK10098.2,2
GEK20019.1,GEK10041.1,4
GEK20019.1,GEK10070.1,2
GEK20019.1,GEK10060.1,2
GEK20019.1,GCS10033.1,2
GEK20019.1,GEK10042.1,2
HMM30012.1,PCO20004.9,2
HMM30012.1,GEK20062.1,8
HMM30012.1,GEK10074.1,2
HMM30012.1,GEK20028.2,2
HMM30012.1,GEK10096.3,2
HMM30012.1,GCS10033.2,2
HMM30012.1,GEK30014.1,6
HMM30012.1,GEK10022.1,4
GEA30011.1,GEK20019.1,1
MEC20058.2,PCO20004.16,2
MEC20058.2,PCO20051.1,2
BFT20010.1,GEK20062.1,4
BFT20010.1,GEK10074.1,2
UIL40064.1,ISE10052.3,1
UIL40064.1,UIL30011.1,3
GEA20008.1,PCO10024.1,1
GEA20008.1,CCE20003.1,1
GEA20008.1,PCO10012.5,1
GEA20008.1,PCO10013.5,2
GEA20008.1,PCO20004.7,1
GEA20008.1,PCO20005.4,1
GEA20008.1,PCO10013.1,1
GEA20008.1,GEK20011.2,1
GEA20008.1,GEK20019.1,1
GEA20008.1,GEK20063.1,1
GEA20008.1,GCS10010.1,1
GEA20008.1,GEK10057.3,1
GCS10033.2,GCS10002.3,2
CUE30051.1,CUE30005.1,12
CUE30051.1,ISE40095.1,1
CUE30051.1,ECE20016.2,2
CUE30051.1,PCO10024.2,2
CUE30051.1,GEK10098.2,2
GCS10010.1,GCS10001.2,6
GCS10010.3,GCS10002.3,8
GCS10010.4,GCS10002.4,4
PCO10013.4,GEK20063.1,2
ISE20040.1,GEK10022.2,2
HMM20026.1,GEK10095.2,2
GEK10074.1,GCS10001.4,2
GEK10074.1,GEK10033.1,2
UIL40016.1,PCO20004.7,2
UIL40016.1,UIL30017.1,2
UIL40016.1,ISE10051.1,2
UIL40016.1,MEC20055.1,2
CSW30077.1,CSW20062.1,1
GEK20058.6,GEK10099.1,2
GEK20058.6,GEK10095.2,6
CSW30009.2,GEK10022.1,1
GEK30014.1,GCS10037.3,2
GEK30014.1,GEK10040.2,3
GEK30014.1,GEK20059.2,2
GEK30014.1,GCS10002.3,2
GEK30014.1,GCS10010.4,2
GEK30014.1,GEK10022.2,2
GEK10022.1,GCS10001.4,4
GEK10022.1,GCS10037.3,2
BFT40012.1,GEK20062.1,2
BFT40012.1,BFT30027.1,4
GMP30001.1,PCO20004.5,2
GEK10096.1,GEK10062.1,2
GEK10096.1,GCS10001.1,6
GEK10096.1,GCS10002.2,4
GEK10096.1,GCS10041.1,1
GEK10096.1,GEK10057.3,2
GEK10096.1,GEK10038.3,5
GEK10096.3,GCS10001.4,4
GEK10096.3,GCS10002.3,2
GEK10096.3,ENG20022.1,6
GEK10096.3,GEK10058.1,4
GEK10096.3,GEK10038.2,6
GEK10096.2,GEK10041.1,16
GEK10096.2,GEK10062.2,4
GEK10096.2,GEK10070.1,2
GEK10096.2,GCS10037.1,4
GEK10096.2,GCS10001.2,26
GEK10096.2,GEK10060.1,8
GEK10096.2,GEK10042.1,2
GEK10096.2,GCS10010.2,4
CCC30052.1,GEA20002.1,2
CCC30052.1,GEK10022.1,2
CCC30052.1,GCS10033.2,2
PCO10052.1,GEK20062.1,8
PCO10052.1,GEK30014.1,4
PCO10052.1,GEK10022.1,2
PCO10052.1,GEK20028.2,1
IID20061.3,PCO20004.16,1
IID20061.3,GCS10037.3,1
IID20061.1,PCO20004.6,1
IID20061.1,GEK10099.1,1
HMM20031.1,GEK20042.1,2
HMM20031.1,GEK10062.1,2
HMM20031.1,GEK10096.2,8
HMM20031.1,IID30071.1,1
HMM20031.1,PCO10013.1,2
CSW40010.2,CCC30081.1,1
CSW40016.1,CSW20062.1,4
ITP30002.1,GEK20062.1,2
ITP30002.1,ITP20007.1,10
ITP30002.1,GEK30014.1,4
ITP30002.1,PCO20051.3,2
ITP30002.1,MEC20006.1,2
ISE30071.1,GEK10059.1,2
ISE30097.1,ISE20084.1,2
ISE30097.1,PCO10013.2,2
ISE30097.1,ISE20042.1,2
IID30071.1,GEK20059.1,1
IID30071.1,PCO20004.6,1
UIL30051.1,GEK10041.1,4
UIL30051.1,GEK20053.1,2
UIL30051.1,PCO10024.2,2
UIL30051.1,GEK10070.1,4
UIL30051.1,UIL20013.1,2
UIL30051.1,GEK20058.6,8
UIL30051.1,PCO20004.15,2
UIL30051.1,GCS10001.2,2
UIL30051.1,GEK20011.3,12
UIL30051.1,GEK10059.3,2
UIL30051.1,GEK10060.1,2
UIL30051.1,LAW20003.1,4
UIL30051.1,ISE10052.2,4
UIL30051.1,ISE30097.1,2
UIL30051.1,GCS10041.2,2
PCO10024.1,PCO10012.2,2
PCO10024.1,GEK10041.1,4
PCO10024.1,GEK10062.2,2
PCO10024.1,GEK10070.1,2
PCO10024.1,GEK20058.6,8
PCO10024.1,GCS10001.2,4
PCO10024.1,GEK10059.3,2
PCO10024.1,GEK10060.1,2
PCO10024.1,GEK10042.1,12
PCO10024.1,GEK20064.1,2
PCO10024.2,GEK20059.1,2
PCO10024.2,PCO10013.2,2
PCO10024.2,GEK20064.3,4
PCO20004.9,GCS10037.3,2
PCO20004.4,GEK10062.1,2
CCC20065.1,GEK10041.1,2
CCC20065.1,GEK10062.2,2
CCC20065.1,PCO20004.8,2
CCC20065.1,GEK10070.1,2
CCC20065.1,GEK10059.3,2
CCC20065.1,GEK10042.1,2
CCC20065.1,ISE30097.1,2
CCC20065.1,ISE10052.2,2
CCC20065.1,GEK10098.2,4
MEC30057.1,MEC20001.2,1
LAW20003.1,GEK20059.1,6
LAW20003.1,GCS10037.2,2
LAW20003.1,GEK20058.1,2
LAW20003.1,MEC10002.4,2
LAW20003.1,GEK10099.1,4
LAW20003.1,CCC30052.1,2
LAW20003.1,ISE20042.1,2
PCO10052.2,GCS10001.4,2
PCO10052.2,GEK20058.2,2
PCO10052.2,GEK10022.2,2
PCO10052.2,GEK10038.2,1
UIL30011.1,PCO20051.2,2
UIL30011.1,CCC20065.2,2
CUE20002.1,GEK30022.1,1
ECE20057.1,ECE10020.1,3
HMM40029.1,HMM30018.1,1
HMM40029.1,HMM30055.1,1
GEK20063.1,GEK10041.1,28
GEK20063.1,GEK10062.2,6
GEK20063.1,GEK10070.1,8
GEK20063.1,GCS10037.1,4
GEK20063.1,GCS10001.2,14
GEK20063.1,GEK20011.3,2
GEK20063.1,GEK10060.1,4
GEK20063.1,GEK10042.1,12
GEK20063.1,GCS10010.2,4
GEK20063.1,GCS10039.2,2
ITP20007.2,ISE10022.1,2
ITP20007.2,GEK20062.1,2
ITP20007.2,GEK10096.3,4
ITP20007.2,PCO10052.2,6
ITP20007.2,GCS10033.2,2
ITP20007.2,ECE30021.1,2
ITP20007.2,GEK10022.1,2
ITP20007.1,GEK20044.1,1
ITP20007.1,ECE20010.1,36
ITP20007.1,GEK10033.1,2
ITP20007.1,ECE30021.2,2
ITP20007.1,GEK10022.2,4
ITP20007.1,GEK10038.2,2
CSW20064.1,GCS10010.3,2
CSW20064.1,MEC20054.1,2
CSW20064.1,GEK20062.1,2
CSW20064.1,CSW20005.2,2
CSW20064.1,PCO20051.3,4
ISE30096.1,GEK20053.1,2
ISE30096.1,PCO20005.7,2
PCO10012.10,GEK10096.3,2
PCO10012.10,GEK20058.4,2
PCO10012.10,GCS10010.3,2
PCO10012.10,GEK10057.2,2
PCO10012.11,GEK10059.2,2
PCO10012.11,GCS10002.4,2
GEK10038.1,GCS10037.3,2
GEK10033.1,GCS10002.4,4
MEC20058.1,GEK10099.1,2
MEC20058.1,PCO10052.1,2
ECE20016.2,MEC10002.4,2
ECE20016.2,BFT20010.1,2
ECE20016.2,GEK10095.2,2
ECE20016.2,PCO10013.2,2
ECE20016.2,PCO10052.1,2
MEC20002.2,PCO10052.1,2
ECE20010.1,GCS10002.4,2
ECE20010.1,ECE10020.1,1
CSW30056.1,PCO20004.16,2
CSW30056.1,PCO20051.1,2
MEC20005.1,GEK10062.2,4
MEC20005.1,GEK10070.1,6
MEC20005.1,GCS10037.1,2
MEC20005.1,PCO20004.15,8
MEC20005.1,MEC20002.2,8
MEC20005.1,MEC20002.1,6
MEC20005.1,MEC10002.1,4
MEC20005.1,GEK10042.1,2
MEC20005.1,GMP10001.1,4
MEC20005.1,GCS10039.2,2
MEC20005.1,GEK10098.2,6
GEK10095.2,GCS10010.3,4
GEK10095.2,GCS10001.3,10
GEK10095.2,GEK10057.2,6
MEC20054.1,ISE10052.3,2
MEC20054.1,GCS10037.3,2
MEC20054.1,ISL30036.1,2
MEC20054.1,GEK10022.2,2
PCO20058.1,PCO10013.2,1
LAW20009.1,GEK10041.1,2
LAW20009.1,GEK10070.1,2
LAW20009.1,GCS10037.1,2
LAW20009.1,LAW20003.1,46
LAW20009.1,MEC10002.1,4
LAW20009.1,GCS10010.2,2
LAW20009.1,GCS10039.2,2
GEK10041.1,GCS10037.2,4
PCO20005.8,GEK30014.1,2
PCO20005.8,GEK10074.1,2
PCO20005.8,GCS10001.3,2
MEC30006.1,MEC20002.1,2
ISE20084.1,GEK20058.4,2
ISE20084.1,GEK20062.1,2
ISE20084.1,GEK20028.2,1
ISE20084.1,GCS10010.3,2
ISE20084.1,GEK10059.1,2
ISE20084.1,GEK30014.1,4
ISE20084.1,GEK10022.1,2
CCC30093.1,CCC30083.1,1
CCC30093.1,CCC30085.1,1
ECE30075.1,ECE30021.2,2
ECE20016.1,GEK10041.1,2
ECE20016.1,GEK10062.2,4
ECE20016.1,PCO20004.15,4
ECE20016.1,PCO20005.7,2
ECE20016.1,MEC20002.1,2
ECE20016.1,GEK10060.1,2
ECE20016.1,GEK10098.2,2
PCO20005.3,GCS10002.2,2
PCO20005.3,GEK10057.3,4
PCO20005.4,GEK10059.3,2
PCO20005.4,GEK10042.1,2
GEK20033.1,GEK10059.2,2
GEK20033.1,GCS10002.4,2
ECE30075.2,ECE30011.1,2
ECE20051.2,GEK20059.1,2
ECE20051.2,GCS10037.2,2
ECE20051.2,GEK10095.2,2
ECE20051.2,PCO10052.1,2
CUE20052.1,MEC20055.1,2
CUE20052.1,GEK20028.3,1
CUE20052.1,GEK10096.2,2
CUE20052.1,PCO10013.1,2
CUE20052.1,MEC20005.1,2
CUE20052.1,GCS10041.1,1
CUE20052.1,GCS10039.1,2
ECE30021.1,ENG20022.1,2
ECE30021.1,ECE30012.1,2
ECE30021.1,GEK20044.1,1
ECE30021.1,ECE20010.1,2
ITP30005.1,GEK10041.1,2
ITP30005.1,MEC10002.1,2
ITP30005.1,ECE20051.2,2
IID10004.2,GCS10002.4,2
IID10004.2,GEK10059.2,1
IID10004.1,MEC10002.4,1
IID10004.1,GEK10099.1,2
IID10004.1,GEK10095.2,1
IID10004.1,GEK20064.3,3
IID10004.1,GEK20058.3,2
GEK10062.1,GEK10041.1,14
GEK10062.1,GCS10037.1,2
GEK10062.1,GCS10001.2,4
GEK10062.1,GEK10059.3,4
GEK10062.1,GEK10060.1,2
GEK10062.1,GCS10033.1,2
GEK10062.1,GEK10042.1,14
GEK10062.1,GCS10041.2,2
GEK10062.1,GCS10010.2,4
ISE40078.1,ISE10052.2,2
PCO20051.3,GEK10033.1,2
GEK20062.1,GEK20059.2,2
GEK20062.1,GEK20044.1,4
GEK20062.1,GEK20021.1,1
GEK20062.1,GEK10058.1,2
GEK20062.1,GCS10037.3,2
GEK20062.1,GCS10010.4,2
GEK20062.1,GEK10022.2,4
GEK10059.1,GEK10058.1,2
GEK10059.1,GEK10033.1,4
GEK10059.1,GCS10002.3,8
GEK10059.1,GEK10022.2,4
GEK10059.1,GCS10037.3,2
BFT20001.2,GEK10057.3,2
BFT20001.2,PCO10013.1,2
BFT20001.2,MEC10002.2,2
BFT20001.1,GEK10041.1,4
BFT20001.1,GEK10062.2,2
BFT20001.1,PCO10024.2,4
BFT20001.1,GEK10070.1,4
BFT20001.1,GCS10037.1,2
BFT20001.1,PCO20004.15,2
BFT20001.1,GEK20064.1,4
BFT20001.1,GEK10059.3,4
BFT20001.1,GEK20011.3,6
BFT20001.1,GEK10060.1,6
BFT20001.1,MEC10002.1,2
BFT20001.1,ISE10052.2,2
BFT20001.1,GCS10041.2,1
BFT20001.1,GCS10039.2,4
BFT20001.1,PCO10013.18,6
GEK10057.1,GCS10001.4,2
GEK10057.1,GEK10038.2,1
GEK10057.2,GCS10037.3,2
GEK10057.2,GEK10033.1,2
GEK10057.2,GCS10002.3,4
GEK10057.2,GCS10010.4,8
GEK10057.2,GEK10022.2,2
GEK10057.2,GCS10001.4,10
GEK10057.3,GEK10041.1,12
GEK10057.3,GCS10039.2,2
GEK10057.3,GCS10033.1,2
GEK10057.3,GEK10042.1,2
CCC30081.1,GEK20059.2,1
CCC30081.1,CCC20055.1,1
MEC20001.1,MEC10002.5,4
MEC20001.1,GEK10033.1,4
MEC20001.1,GEK10022.2,2
MEC20001.1,PCO20051.1,2
GMP20004.1,GEK20011.3,2
GMP20004.1,PCO20005.7,2
GEK20011.3,GEK10099.1,2
GEK20011.2,GEK10041.1,14
GEK20011.2,GEK10062.2,2
GEK20011.2,GEK10070.1,4
GEK20011.2,GCS10001.2,4
GEK20011.2,GEK10060.1,2
GEK20011.2,GEK10042.1,8
GEK20011.2,GCS10041.2,1
UIL20013.1,MEC10002.4,2
UIL20013.1,ISE20084.1,2
GEK20064.1,GEK10099.1,4
GEK20064.1,GEK10095.2,6
GEK20064.3,GCS10001.3,2
GEK20064.3,GEK10096.3,2
GEK20064.3,GCS10033.2,2
GEK20064.3,GEK10057.1,2
GEK20064.3,GEK10057.2,4
GEK20064.3,GEK10022.1,2
GEK20064.2,GEK10099.1,2
PCO10012.2,GEK10095.2,4
PCO10012.2,GEK20058.1,4
PCO10012.2,GEK20064.3,2
PCO10012.3,GEK20044.1,1
PCO10012.3,GEK20058.5,2
PCO10012.3,GEK10058.1,2
PCO10012.3,GEK10033.1,6
PCO10012.3,GEK20058.2,8
PCO10012.3,GCS10002.3,2
PCO10012.1,GEK10041.1,12
PCO10012.1,GEK10062.2,2
PCO10012.1,GEK20058.6,2
PCO10012.1,GCS10001.2,2
PCO10012.1,GCS10033.1,2
PCO10012.1,GEK10042.1,4
PCO10012.6,GEK20058.4,2
PCO10012.6,GEK10057.2,6
PCO10012.6,GCS10001.3,4
PCO10012.7,GEK10095.2,2
PCO10012.7,GEK20064.3,2
PCO10012.7,GEK20058.3,6
PCO10012.4,GEK10062.1,2
PCO10012.4,GCS10002.2,2
PCO10012.4,GEK10096.2,2
PCO10012.4,GEK20063.1,4
PCO10012.4,GEK20011.2,4
PCO10012.5,GEK10041.1,12
PCO10012.5,GEK10070.1,6
PCO10012.5,GCS10037.1,2
PCO10012.5,GEK20058.6,2
PCO10012.5,GCS10001.2,2
PCO10012.5,GEK10060.1,2
PCO10012.5,GEK10042.1,2
GEK20058.4,GCS10001.4,14
GEK20058.4,GEK20044.1,2
GEK20058.4,GEK20033.1,2
GEK20058.4,GEK20021.1,1
GEK20058.4,GEK10058.1,6
GEK20058.4,GEK10033.1,6
GEK20058.4,GCS10037.3,2
GEK20058.4,GCS10002.3,10
GEK20058.4,ENG20022.1,2
GEK20058.4,GCS10010.4,6
GEK20058.4,GEK10022.2,4
GEK20058.4,GEK10038.2,6
GEK20058.5,GCS10002.4,6
GEK20058.5,GEK10059.2,8
PCO10012.8,GEK20058.5,6
PCO10012.8,GCS10002.3,2
PCO10012.8,GCS10001.4,2
PCO10012.8,GCS10010.4,2
PCO10012.8,GEK20058.2,12
PCO10012.9,GEK10059.2,2
PCO10012.9,GCS10002.4,2
GEK20058.1,GEK10096.3,6
GEK20058.1,GCS10001.3,6
GEK20058.1,GEK10057.2,10
GEK20058.1,GEK10059.1,2
GEK20058.2,GCS10002.4,8
GEK20058.2,GEK10059.2,2
GEK20058.3,GEK10074.1,2
GEK20058.3,GEK10096.3,12
GEK20058.3,GCS10001.3,6
GEK20058.3,GEK10057.2,8
GEK20058.3,GEK10057.1,4
GEK20042.1,GEK20011.3,2
IID20016.4,GEK10022.2,1
CUE30005.1,IID20061.3,3
CUE30005.1,IID20016.4,2
CUE30005.1,PCO20004.6,2
GMP10001.1,CCC30081.1,1
GMP10001.1,GEK20058.1,2
GCS10041.1,GCS10010.2,1
GCS10041.1,GCS10001.2,1
HMM30032.1,GEK20064.1,2
MEC30068.2,MEC20002.2,2
MEC30068.2,MEC30066.1,6
MEC30068.2,MEC20058.1,2
CSW20065.1,GEK10041.1,8
CSW20065.1,GEK20053.1,2
CSW20065.1,GCS10037.1,2
CSW20065.1,PCO20004.15,2
CSW20065.1,GEK10059.3,2
CSW20065.1,GEK20011.3,4
CSW20065.1,GEK10060.1,2
CSW20065.1,MEC10002.1,2
CSW20065.1,GEK10042.1,10
CSW20065.1,GEK20064.2,2
GEA20009.1,PCO20004.7,1
GEA20009.1,PCO10013.1,1
GEA30012.1,PCO10024.1,1
GEA20002.1,PCO20051.2,1
ISE20042.1,ISE10022.1,6
ISE20042.1,GEK10074.1,2
GEK20021.1,GEK10059.2,1
ISE20075.1,GEK20011.2,2
CSW30017.1,PCO20058.1,1
CSW30017.1,CSW20065.1,2
CSW30017.1,CSW20005.1,4
CSW30017.1,GMP20004.1,2
LAW10004.1,PCO10012.11,2
LAW10004.1,MEC10001.1,6
LAW10004.1,GCS10037.3,6
LAW10004.1,GEK20044.1,7
LAW10004.1,GEK20058.5,14
LAW10004.1,GCS10001.4,8
LAW10004.1,PCO10012.9,6
LAW10004.1,GEK20058.2,4
LAW10004.1,GEK20059.2,2
LAW10004.1,MEC10002.5,6
LAW10004.1,GCS10002.3,4
LAW10004.1,GEK20021.1,2
LAW10004.1,GEK10033.1,6
LAW10004.1,GCS10010.4,12
LAW10004.1,GEK10022.2,2
LAW10004.1,GEK10038.2,1
MEC20055.2,MEC20005.1,2
MEC20055.1,GEK10041.1,2
MEC20055.1,GEK10062.2,2
MEC20055.1,GEK10070.1,4
MEC20055.1,GEK10059.3,2
MEC20055.1,GEK20011.3,2
MEC20055.1,MEC20002.2,4
MEC20055.1,MEC20002.1,6
MEC20055.1,GCS10033.1,4
MEC20055.1,ISE10052.2,6
MEC20055.1,GCS10039.2,2
GEK30022.1,GCS10002.4,1
GEK10058.1,GCS10002.4,2
PCO10016.1,GEK10098.2,2
LAW30077.1,GEK20044.1,1
BFT30027.1,BFT30020.1,4
BFT30027.1,GCS10037.3,2
BFT30027.1,GEK20044.1,1
BFT30027.1,PCO20051.1,2
CSW20015.1,GEK20059.1,1
MEC20006.1,GEK10033.1,2
MEC20006.1,MEC20001.2,7
MEC20006.1,GEK10040.2,1
MEC20006.1,PCO20051.1,2
MEC20006.1,GEK20021.1,1
MEC20006.1,GCS10037.3,4
MEC20006.1,MEC10002.5,4
MEC20006.1,GEK10022.2,2
ISE10052.3,GCS10002.4,2
ISE10052.3,GEK10059.2,2
ISE10052.2,GEK10095.2,6
ISE10052.2,GEK20059.1,2
ISE10052.2,GCS10037.2,2
ISE10052.2,PCO10013.2,2
ISE10052.2,GEK20058.1,2
ISE10052.2,GEK10099.1,2
ISE10052.2,GEK20058.3,4
ISE10052.1,PCO10024.1,2
ISE10052.1,GEK10062.1,6
ISE10052.1,CCE20003.1,2
ISE10052.1,PCO10012.5,2
ISE10052.1,GEK20028.1,1
ISE10052.1,ISE10051.1,6
ISE10052.1,GCS10001.1,4
ISE10052.1,GEK20011.2,4
ISE10052.1,GCS10002.2,2
ISE10052.1,GCS10010.1,4
ISE10052.1,GCS10041.1,1
ISE10052.1,GEK20063.1,14
IID30018.1,MEC20055.3,2
IID30018.1,IID20016.2,2
IID30018.1,IID20016.1,2
IID30018.1,PCO10012.11,2
GCS10039.1,GCS10010.2,2
GCS10039.1,GCS10001.2,2
MEC20051.2,MEC20005.1,2
MEC20051.2,GEK20019.1,2
MEC20051.1,MEC20002.2,2
IID20006.1,PCO20004.6,1
IID20006.1,GEE30023.1,1
CSW20005.1,PCO10024.2,2
CSW20005.1,PCO20004.8,4
CSW20005.1,GEK10059.3,4
CSW20005.1,GEK20011.3,2
CSW20005.1,PCO20005.7,2
CSW20005.1,LAW20003.1,2
CSW20005.1,GCS10033.1,2
CSW20005.1,GEK10042.1,2
CSW20005.1,ISE10052.2,2
CSW20005.1,GEK20064.1,2
CSW20005.2,GEK10033.1,4
CSW20005.2,GEK20044.1,1
CSW20005.2,PCO20051.1,8
CSW20005.2,GEK20033.1,6
CSW20005.2,GEK20058.5,2
CSW20005.2,UIL30011.1,2
CSW20005.2,GCS10037.3,4
CSW20005.2,GEK20059.2,2
CSW20005.2,PCO20004.16,4
CSW20005.2,GEK20021.1,1
CSW20005.2,ISE10052.3,2
CSW20005.2,GCS10010.4,2
CSW20005.2,GEK10022.2,4
GCS10037.2,GCS10001.3,2
GCS10037.3,GCS10002.4,2
ECE30012.1,ECE10020.1,3
ISE10051.1,GEK10041.1,22
ISE10051.1,GEK10062.2,6
ISE10051.1,PCO10024.2,2
ISE10051.1,GEK10070.1,2
ISE10051.1,GCS10001.2,2
ISE10051.1,GEK10059.3,4
ISE10051.1,GCS10033.1,2
ISE10051.1,GEK10042.1,16
ISE10051.1,GEK20053.1,2
ISE10051.1,GEK20064.1,4
GCS10037.7,GCS10010.1,4
MEC10002.4,PCO10012.3,2
MEC10002.4,GEK20058.4,6
MEC10002.4,PCO10012.8,2
MEC10002.4,GCS10001.3,2
MEC10002.4,GEK10059.1,6
MEC10002.4,GEK10057.2,4
MEC10002.4,GEK20028.2,1
MEC10002.4,GEK20062.1,2
MEC10002.4,GEK10022.1,2
MEC10002.4,GEA20002.1,4
MEC10002.5,GCS10002.4,6
MEC10002.5,CCC20065.2,2
MEC10002.5,GEK10059.2,4
MEC20002.1,MEC10002.4,4
MEC20002.1,PCO10052.1,2
MEC10002.1,ISE20084.1,2
MEC10002.1,GEK20058.3,2
MEC10002.2,GEK10041.1,2
MEC10002.2,GEK10062.2,2
MEC10002.2,PCO10012.7,2
MEC10002.2,GEK20058.6,4
MEC10002.2,GCS10001.2,2
MEC10002.2,GEK10060.1,2
MEC10002.2,GEK10042.1,2
MEC10002.2,ISE10052.2,2
MEC10002.2,GCS10041.2,1
MEC10002.2,GEK20064.1,2
MEC20059.2,MEC20005.1,2
UIL30017.1,UIL20013.1,2
UIL30017.1,GEK10062.2,4
UIL30017.1,GEK10059.3,4
UIL30017.1,GEK10098.2,2
