년도,학기,학과명,과목코드,과목명,분반,주야,이수구분명,교수성명,학점,수강정원,개설여부,강의실명,수강인원,수업시간,성적평가방식구분,영의강의여부,학년,코드쉐어링과목코드,코드쉐어링분반,코드쉐어링되어진과목,코드쉐어링수강여부,비고,개설세부,인정영역구분,인정영역구분명
2015,2,글로벌리더십학부,ENG20022,일반화학,1,주간,교양선택필수,김한옥,3,60,Y,NMH 410B,9,"화6,금6",일반과목,N,1,GEK10058,1,C,N,,,W29,자연과학
2015,2,글로벌리더십학부,GCS10003,앱 프로그래밍,1,주간,교양선택필수,김상환,3,45,Y,NMH 105,37,"화4,금4",일반과목,Y,1,,,,N,"영어분반(재외, foreign students only) / 1학년 우선 과목 / 노트북  지참 요",,W58,프로그래밍기초
2015,2,글로벌리더십학부,GCS10004,파이썬 프로그래밍,5,주간,교양선택필수,홍최영,3,45,Y,HDH 303B,43,"화1,금1",일반과목,N,1,,,,N,1학년 우선 과목 / 노트북 지참 요,,W58,프로그래밍기초
2015,2,글로벌리더십학부,GCS10004,파이썬 프로그래밍,6,주간,교양선택필수,홍최영,3,45,Y,HDH 303B,47,"화2,금2",일반과목,N,1,,,,N,1학년 우선 과목 / 노트북 지참 요,,W58,프로그래밍기초
2015,2,글로벌리더십학부,GCS10010,대학 글쓰기 기초,3,주간,교양선택필수,최윤정,3,30,Y,NMH 402,26,"화2,금2",V학점(A+~F성적),N,1,,,,N,,,W55,소통
2015,2,글로벌리더십학부,GCS10011,이공계 글쓰기,1,주간,교양선택필수,김종록,3,30,Y,HDH 303A,37,"화3,금3",일반과목,N,1,,,,N,,,W55,소통
2015,2,글로벌리더십학부,GCS10012,인문사회계 글쓰기,1,주간,교양선택필수,김종록,3,30,Y,HDH 303A,34,"화2,금2",일반과목,N,1,,,,N,,,W55,소통
2015,2,글로벌리더십학부,GCS10023,러시아어1,1,주간,교양선택,이승억,3,30,Y,NMH 309,36,"화6,화7",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10027,스페인어1,1,주간,교양선택,박효영,3,30,Y,NMH 410A,30,"화1,금1",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10027,스페인어1,2,주간,교양선택,박효영,3,30,Y,NMH 410A,30,"화2,금2",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10027,스페인어1,3,주간,교양선택,박효영,3,30,Y,NMH 309,28,"화3,금3",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10033,일본어1,1,주간,교양선택,김영미,3,30,Y,NMH 109,29,"화2,금2",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10033,일본어1,2,주간,교양선택,김영미,3,30,Y,NMH 109,29,"화3,금3",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10033,일본어1,3,주간,교양선택,김영미,3,30,Y,NMH 109,30,"화5,금5",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,4,주간,교양선택,민성아,3,25,Y,HDH 303B,12,"화4,금4",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,5,주간,교양선택,민성아,3,25,Y,HDH 303B,22,"화5,금5",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,7,주간,교양선택,권용호,3,25,Y,NMH 104A,22,"화2,금2",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,8,주간,교양선택,권용호,3,25,Y,NMH 104A,26,"화3,금3",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,9,주간,교양선택,고미숙,3,25,Y,NMH 108,25,"화2,금2",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,10,주간,교양선택,고미숙,3,25,Y,NMH 108,25,"화3,금3",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10038,중국어2,12,주간,교양선택,화위,3,25,Y,NMH 104A,18,"화5,금5",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10040,중국어4,3,주간,교양선택,화위,3,20,Y,NMH 104A,9,"화4,금4",일반과목,N,1,,,,N,,1,W24,제2외국어
2015,2,글로벌리더십학부,GCS10041,프랑스어1,1,주간,교양선택,정덕재,3,15,Y,NTH 213,15,"화2,목2",일반과목,N,1,,,,N,프랑스어권에서 1년이상 교육을 받았거나 거주한 경우 수강할 수 없음,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10042,프랑스어2,1,주간,교양선택,정덕재,3,15,Y,NTH 213,12,"화4,목4",일반과목,N,1,,,,N,,,W24,제2외국어
2015,2,글로벌리더십학부,GCS10052,English Foundation ,7,주간,교양선택필수,Jeremy D. Knapp,3,20,Y,GLC 302,20,"화1,금1",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10052,English Foundation ,8,주간,교양선택필수,Jeremy D. Knapp,3,20,Y,GLC 302,20,"화2,금2",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10052,English Foundation ,9,주간,교양선택필수,Daniel Esler,3,20,Y,GLC 301,20,"화4,금4",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10052,English Foundation ,10,주간,교양선택필수,Daniel Esler,3,20,Y,GLC 301,20,"화5,금5",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,9,주간,교양선택필수,Kurt A. Davidek,3,20,Y,GLC 304,19,"화1,금1",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,10,주간,교양선택필수,Kurt A. Davidek,3,20,Y,GLC 304,18,"화3,금3",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,11,주간,교양선택필수,Kurt A. Davidek,3,20,Y,GLC 304,11,"화4,금4",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,15,주간,교양선택필수,Alexander Banks,3,20,Y,GLC 101,20,"화2,금2",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,16,주간,교양선택필수,Alexander Banks,3,20,Y,GLC 101,20,"화4,금4",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,17,주간,교양선택필수,Alexander Banks,3,20,Y,GLC 101,20,"화6,금6",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,18,주간,교양선택필수,Ashley Nation,3,20,Y,GLC 106,20,"화3,금3",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10053,English Communication,19,주간,교양선택필수,Ashley Nation,3,20,Y,GLC 106,20,"화5,금5",일반과목,Y,1,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS10054,한국어 1,1,주간,교양선택필수,장은혜,3,30,Y,HDH 303A,25,"화5,금5",일반과목,N,1,,,,N,,,W54,한국어
2015,2,글로벌리더십학부,GCS10056,한국어 3,1,주간,교양선택필수,장은혜,3,30,Y,HDH 303B,13,"화6,금6",일반과목,N,1,,,,N,,,W54,한국어
2015,2,글로벌리더십학부,GCS10057,한국어 4,1,주간,교양선택필수,김종록,3,30,Y,HDH 303A,6,"화6,금6",일반과목,N,1,,,,N,,,W54,한국어
2015,2,글로벌리더십학부,GCS10058,C 프로그래밍,4,주간,교양선택필수,김경미,3,45,Y,HDH 425B,58,"화2,금2",일반과목,N,1,,,,N,1학년 우선 과목,,W58,프로그래밍기초
2015,2,글로벌리더십학부,GCS10058,C 프로그래밍,5,주간,교양선택필수,김경미,3,45,Y,HDH 425B,55,"화3,금3",일반과목,N,1,,,,N,1학년 우선 과목,,W58,프로그래밍기초
2015,2,글로벌리더십학부,GCS10061,한문,2,주간,교양선택필수,이지락,3,60,Y,NMH 404,25,"화4,금4",일반과목,N,1,,,,N,,,W55,소통
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,8,주간,교양선택필수,Chad McDonald,3,20,Y,GLC 303,13,"화1,금1",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,9,주간,교양선택필수,Chad McDonald,3,20,Y,GLC 303,15,"화2,금2",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,10,주간,교양선택필수,Chad McDonald,3,20,Y,GLC 303,14,"화4,금4",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,11,주간,교양선택필수,우진하,3,20,Y,GLC 305,20,"화2,금2",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,12,주간,교양선택필수,우진하,3,20,Y,GLC 305,19,"화3,금3",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,13,주간,교양선택필수,우진하,3,20,Y,GLC 305,19,"화5,금5",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,14,주간,교양선택필수,John F. Bailey,3,20,Y,GLC 302,19,"화3,금3",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,15,주간,교양선택필수,John F. Bailey,3,20,Y,GLC 302,19,"화4,금4",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,16,주간,교양선택필수,Amber Hope Montuori,3,20,Y,GLC 304,19,"화5,금5",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20001,English Reading and Discussion,17,주간,교양선택필수,Amber Hope Montuori,3,20,Y,GLC 304,18,"화6,금6",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,1,주간,교양선택필수,Mark H. Buzby,3,20,Y,GLC 202,20,"화4,금4",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,2,주간,교양선택필수,Mark H. Buzby,3,20,Y,GLC 202,20,"화5,금5",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,11,주간,교양선택필수,Alex D. Bishop,3,20,Y,GLC 301,11,"화1,금1",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,12,주간,교양선택필수,Alex D. Bishop,3,20,Y,GLC 301,18,"화2,금2",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,13,주간,교양선택필수,Craig G. Smith,3,20,Y,GLC 202,19,"화1,금1",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,14,주간,교양선택필수,Craig G. Smith,3,20,Y,GLC 202,18,"화3,금3",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,15,주간,교양선택필수,Richard M. Hamm,3,20,Y,GLC 304,20,"화2,금2",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,16,주간,교양선택필수,Richard M. Hamm,3,20,Y,GLC 303,17,"화3,금3",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,17,주간,교양선택필수,GeorgeVanBruggen,3,20,Y,GLC 303,19,"화5,금5",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20002,English Grammar and Composition,18,주간,교양선택필수,GeorgeVanBruggen,3,20,Y,GLC 202,20,"화6,금6",일반과목,Y,2,,,,N,,,W32,영어1
2015,2,글로벌리더십학부,GCS20005,데이타통계처리,1,주간,교양선택필수,김헌주,2,45,Y,HDH 403,47,"화2,금2",일반과목,N,2,,,,N,,,W59,소프트웨어활용
2015,2,글로벌리더십학부,GCS20005,데이타통계처리,2,주간,교양선택필수,김헌주,2,45,Y,HDH 403,47,"화3,금3",일반과목,N,2,,,,N,,,W59,소프트웨어활용
2015,2,글로벌리더십학부,GCS20007,인터넷활용,1,주간,교양선택필수,김군오,2,45,Y,HDH 403,51,"화5,금5",일반과목,N,2,,,,N,온라인/오프라인 수업 병행,,W59,소프트웨어활용
2015,2,글로벌리더십학부,GCS20007,인터넷활용,2,주간,교양선택필수,김군오,2,45,Y,HDH 403,45,"화6,금6",일반과목,N,2,,,,N,온라인/오프라인 수업 병행,,W59,소프트웨어활용
2015,2,글로벌리더십학부,GCS20008,컴퓨터그래픽 기초,1,주간,교양선택필수,이중섭,2,29,Y,HDH 402,27,"화5,화6",일반과목,N,2,,,,N,,,W59,소프트웨어활용
2015,2,글로벌리더십학부,GCS30006,고급영작문,1,주간,교양선택,Jeremy D. Knapp,3,0,Y,GLC 305,13,"화7,금7",일반과목,Y,3,,,,N,,,W33,영어2
2015,2,글로벌리더십학부,GCS40001,Essentials of English Communication,1,주간,교양선택,Craig G. Smith,3,0,Y,GLC 305,7,"화4,금4",일반과목,Y,4,,,,N,,,W33,영어2
2015,2,글로벌리더십학부,GEE20034,Cross-Cultural Global Perspectives,1,주간,교양선택필수,Michael Fowler,3,40,Y,OH 402,90,"화2,금2",일반과목,Y,1,,,,N,,,W28,사회과학
2015,2,글로벌리더십학부,GEE40097,Marriage and Enrichment,1,주간,교양선택,최미경,2,80,Y,SU 101,54,"화1,화2",성적만P/F나감,Y,1,,,,N,100분 수업 (8:40~10:20),,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10015,한동인성교육,2,주간,교양필수,Nicholas Scott Lantinga,1,40,Y,OH 403,23,금1,성적만P/F나감,Y,1,,,,N,,,W05,인성1
2015,2,글로벌리더십학부,GEK10021,생활체육 1,4,주간,교양선택,김구현,1,20,Y,HDH 418B,22,금5,성적만P/F나감,N,1,,,,N,조정 / 강의실: 1~5주차 사용 / 야외실기 수업위주의 강의편성,,W31,스포츠
2015,2,글로벌리더십학부,GEK10021,생활체육 1,5,주간,교양선택,김선숙,1,20,Y, ,18,"금8,금9",성적만P/F나감,N,1,,,,N,탁구 / 강의실 : 로뎀관 탁구장,,W31,스포츠
2015,2,글로벌리더십학부,GEK10030,철학개론,1,주간,교양선택필수,손화철,3,120,Y,OH 405,139,"화4,금4",일반과목,Y,1,,,,N,각 학년 30명씩,,W27,인문학
2015,2,글로벌리더십학부,GEK10035,한국사(근현대사),2,주간,교양선택필수,정성일,3,60,Y,HDH 418B,27,"화2,화3",일반과목,Y,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10035,한국사(근현대사),3,주간,교양선택필수,정성일,3,60,Y,HDH 418B,32,"화5,화6",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10041,심리학개론,3,주간,교양선택,이종환,3,60,Y,HDH 323C,35,"화3,화4",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10041,심리학개론,4,주간,교양선택,문은주,3,50,Y,NMH 410A,32,"화5,화6",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10055,물리학 1,1,주간,교양선택필수,조현지,3,30,Y,OH 420,48,"화1,금1",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10056,물리학 2,1,주간,교양선택필수,조현지,3,50,Y,OH 420,33,"화2,금2",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10056,물리학 2,2,주간,교양선택필수,조현지,3,50,Y,OH 420,34,"화3,금3",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10058,일반화학,1,주간,교양선택필수,김한옥,3,60,Y,NMH 410B,20,"화6,금6",일반과목,N,1,GEK10058,1,D,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10058,일반화학,2,주간,교양선택필수,김한옥,3,60,Y,NMH 403,56,"화5,금5",일반과목,N,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10061,음악의 이해,1,주간,교양선택,한지은,3,45,Y,HCA 2층,50,"화2,금2",성적만P/F나감,N,1,,,,N,4-2학년25명/1학년20명,,W17,예술
2015,2,글로벌리더십학부,GEK10061,음악의 이해,2,주간,교양선택,한지은,3,45,Y,HCA 2층,54,"화3,금3",성적만P/F나감,N,1,,,,N,4-2학년25명/1학년20명,,W17,예술
2015,2,글로벌리더십학부,GEK10066,공간학입문,1,주간,교양선택,알버트 두순 김외 1명,3,80,Y,NTH 313,67,"화2,금2",일반과목,N,1,,,,N,,,W18,전공기초
2015,2,글로벌리더십학부,GEK10077,창의적 문제해결 리더십,1,주간,교양선택,김정원,2,15,Y,NTH 213,18,"화6,화7",성적만P/F나감,N,1,GEK10077,1,D,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK10081,공학수학,1,주간,교양선택필수,이한진,3,40,Y,HDH 425B,18,"화6,금6",일반과목,Y,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10088,서양의 역사와 문화,1,주간,교양선택필수,남철호,3,60,Y,OH 305,54,"화4,화5",일반과목,N,1,GEK10088,1,D,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10088,서양의 역사와 문화,2,주간,교양선택필수,남철호,3,60,Y,OH 305,58,"화6,화7",일반과목,N,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK10089,외국인을 위한 한국 언어와 문화,2,주간,교양선택필수,조정수,3,40,Y,NMH 404,7,"금2,금3",일반과목,Y,1,,,,N,"재외, foreign students only",,W27,인문학
2015,2,글로벌리더십학부,GEK10090,물리학 개론,1,주간,교양선택필수,조현지,3,50,Y,HDH 425B,57,"화5,금5",일반과목,N,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10095,Calculus 1,1,주간,교양선택필수,이한진,3,80,Y,HDH 318,52,"화3,금3",일반과목,Y,1,,,,N,1학년 우선 수강,,W29,자연과학
2015,2,글로벌리더십학부,GEK10095,Calculus 1,3,주간,교양선택필수,정상모외 1명,3,60,Y,NMH 410B,28,"화1,금1",일반과목,Y,1,,,,N,,,W29,자연과학
2015,2,글로벌리더십학부,GEK10098,교회음악 연습,1,주간,교양선택,한지은,2,40,Y,HCA 2층,49,"화5,금5",성적만P/F나감,N,1,,,,N,4-2학년20명/1학년20명,,W17,예술
2015,2,글로벌리더십학부,GEK20017,학문과신앙1,1,주간,교양선택필수,최용준,3,60,Y,OH 420,47,"화5,금5",일반과목,N,1,,,,N,기독교 세계관을 들었을 경우 수강 가능(기독교 세계관에 대한 베이스를 가진자도 포함),,W09,세계관2
2015,2,글로벌리더십학부,GEK20017,학문과신앙1,2,주간,교양선택필수,최용준,3,50,Y,OH 420,33,"화4,금4",일반과목,Y,1,,,,N,기독교 세계관을 들었을 경우 수강 가능(기독교 세계관에 대한 베이스를 가진자도 포함),,W09,세계관2
2015,2,글로벌리더십학부,GEK20019,교회사의이해,1,주간,교양선택필수,Richard M. Hamm,3,30,Y,HDH 303A,29,"화4,금4",일반과목,Y,1,,,,N,different from the Spring 2015 Church History course,,W09,세계관2
2015,2,글로벌리더십학부,GEK20021,생활체육 2,1,주간,교양선택,지승원,1,30,Y, ,26,화7,성적만P/F나감,N,1,,,,N,태권도 / 강의실 : CCR,,W31,스포츠
2015,2,글로벌리더십학부,GEK20028,인간관계와자기성장,4,주간,교양선택,황인식,3,60,Y,NMH 404,59,"화2,화3",성적만P/F나감,Y,1,,,,N,,,W30,리더십및문제해결
2015,2,글로벌리더십학부,GEK20042,교육학개론,2,주간,교양선택필수,김경선,3,40,Y,OH 403,45,"화5,금5",V학점(A+~F성적),N,1,,,,N,TEP(Teacher Education Program) 선수과목 / TEP 희망자 우선 수강,,W28,사회과학
2015,2,글로벌리더십학부,GEK20043,공학윤리,1,주간,교양선택필수,손화철,3,80,Y,OH 403,82,"화2,금2",일반과목,Y,1,,,,N,,,W27,인문학
2015,2,글로벌리더십학부,GEK20059,기독교의 이해,1,주간,교양선택필수,김완진,2,70,Y,NMH 410A,75,"화3,금3",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, Torrey College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20059,기독교의 이해,2,주간,교양선택필수,김완진,2,70,Y,NMH 410A,72,"화4,금4",성적만P/F나감,N,2,,,,N,"1학년 우선 수강, Torrey College RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20060,기독교와 포스트모더니즘,3,주간,교양선택필수,황영호,2,70,Y,NMH 403,71,"화3,금3",성적만P/F나감,Y,2,,,,N,"1학년 우선 수강, Kuyper college RC 분반 권장",,W35,기독교신앙기초2
2015,2,글로벌리더십학부,GEK20062,기독교 변증학,2,주간,교양선택필수,김기호,3,60,Y,OH 403,123,"화3,금3",성적만P/F나감,N,2,,,,N,,,W09,세계관2
2015,2,글로벌리더십학부,GEK30015,현대사회와선교,2,주간,교양선택필수,마민호외 6명,3,80,Y,OH 405,81,화6,일반과목,N,1,,,,N,"온라인, 오프라인 1:1 블렌디드 수업",,W09,세계관2
2015,2,글로벌리더십학부,GEK30022,리더십의 이해,2,주간,교양선택,김정원,2,15,Y,NTH 213,15,"화6,화7",성적만P/F나감,N,1,GEK10077,1,C,N,,,W30,리더십및문제해결
2015,2,창의융합교육원,CCE20001,글로벌 i-융합 프로젝트-1,1,주간,전공선택,조대연외 1명,3,40,Y,ANH 313,25,"화6,화7",성적만P/F나감,N,2,CCE20001,1,D,N,,,,
2015,2,창의융합교육원,CCE22002,교육과정 및 평가,1,주간,전공필수,이은실,3,45,Y,OH 401,34,"화6,금6",일반과목,N,2,,,,N,,,,
2015,2,창의융합교육원,CCE30003,글로벌 i-융합 프로젝트-2,1,주간,전공선택,조대연외 1명,3,40,Y,ANH 313,4,"화6,화7",일반과목,N,3,CCE20001,1,C,N,,,,
2015,2,창의융합교육원,CCE40001,빅데이터 분석,1,주간,전공선택,최혜봉,3,40,Y,OH 306,11,"화5,금5",일반과목,Y,4,,,,N,,,,
2015,2,창의융합교육원,CCE42001,교육현장실습,1,주간,전공필수,이은실외 1명,3,40,Y,HDH 320B,4,"화4,금4",일반과목,N,4,,,,N,,,,
2015,2,Global EDISON Academy,GEA20004,Techno Entrepreneurial Practicum II,1,주간,전공필수,유인철,2,40,Y,ANH 305,21,"금4,금5",일반과목,N,2,,,,N,,,,
2015,2,Global EDISON Academy,GEA20020,현대사회 문제론,1,주간,전공선택,최용준,3,40,Y,NTH 214,26,"화2,금2",일반과목,Y,2,,,,N,,,,
2015,2,Global EDISON Academy,GEA20051,Introduction to Global Entrepreneurship,1,주간,전공필수,김기홍,3,50,Y,ANH 313,26,"화1,금1",일반과목,Y,2,,,,N,,,,
2015,2,Global EDISON Academy,GEA30005,Business Practicum,1,주간,전공선택,김기홍,3,40,Y,ANH 313,8,"화4,목8",일반과목,Y,3,,,,N,,1,,
2015,2,Global EDISON Academy,GEA30018,프로젝트 관리 실습,1,주간,전공선택,유인철,3,40,Y,ANH 313,18,"금6,금7",일반과목,N,3,,,,N,,,,
2015,2,Global EDISON Academy,GEA40004,창의종합설계 2,1,주간,전공필수,김기홍,3,30,Y,NTH 313,22,"화7,화8",일반과목,Y,4,,,,N,,,,
2015,2,국제어문학부,ISE20044,The Structure of Modern English: Sentences and Their Uses,1,주간,전공선택,윤상헌,3,40,Y,HDH 323C,30,"화2,금2",일반과목,N,2,,,,N,,,,
